site,country,year,plot,an_yield,an_CP_l,an_NDF_C,an_ADF_C,an_IVTD_C,an_IVCWD_C,an_CP_C,an_NDF_K,an_ADF_K,an_CP_K
20,Lithuania_c,2005,1,7.3702,NA,NA,NA,NA,NA,NA,52.16394548,25.86874698,10.85269565
20,Lithuania_c,2005,2,7.68,NA,NA,NA,NA,NA,NA,56.55630208,29.21463542,9.382242839
20,Lithuania_c,2005,3,7.6501,NA,NA,NA,NA,NA,NA,55.85646802,28.23219827,10.10861378
20,Lithuania_c,2005,4,7.1801,NA,NA,NA,NA,NA,NA,59.12167532,30.75525229,9.447708771
20,Lithuania_c,2005,5,6.7134,NA,NA,NA,NA,NA,NA,58.37777505,29.27653141,10.50235723
20,Lithuania_c,2005,12,5.5822,NA,NA,NA,NA,NA,NA,52.81692129,26.65745548,9.852027426
20,Lithuania_c,2005,13,6.67,NA,NA,NA,NA,NA,NA,56.66986507,29.44326837,8.682346327
20,Lithuania_c,2005,14,4.8101,NA,NA,NA,NA,NA,NA,40.77615767,25.0597077,15.79288113
20,Lithuania_c,2005,15,5.3778,NA,NA,NA,NA,NA,NA,43.18610398,26.56224702,12.30099204
20,Lithuania_c,2005,16,6.15,NA,NA,NA,NA,NA,NA,53.63078049,28.00390244,9.778556911
20,Lithuania_c,2005,17,7.0777,NA,NA,NA,NA,NA,NA,57.51710443,29.33088404,9.822188882
20,Lithuania_c,2005,18,7.7604,NA,NA,NA,NA,NA,NA,58.56795423,30.14699706,9.938408458
20,Lithuania_c,2005,19,8.5899,NA,NA,NA,NA,NA,NA,61.8966832,32.48982084,9.73708294
20,Lithuania_c,2005,20,6.3799,NA,NA,NA,NA,NA,NA,56.99336996,29.53270271,9.445150002
20,Lithuania_c,2005,27,4.5803,NA,NA,NA,NA,NA,NA,52.1362461,26.22933432,10.2404646
20,Lithuania_c,2005,28,7.4989,NA,NA,NA,NA,NA,NA,54.78239182,27.94815266,9.529154276
20,Lithuania_c,2005,29,4.2003,NA,NA,NA,NA,NA,NA,44.21080566,26.86390091,15.83064454
20,Lithuania_c,2005,30,5.243,NA,NA,NA,NA,NA,NA,41.006893,26.58858478,14.20331871
20,Lithuania_c,2006,1,4.50321,NA,NA,NA,NA,NA,NA,52.00116939,28.41659292,11.57948802
20,Lithuania_c,2006,2,5.11491,NA,NA,NA,NA,NA,NA,55.12634877,27.88447155,12.73920814
20,Lithuania_c,2006,3,6.03837,NA,NA,NA,NA,NA,NA,55.61558932,29.24406078,12.51516666
20,Lithuania_c,2006,4,4.6942,NA,NA,NA,NA,NA,NA,55.11301069,28.39348771,12.52660517
20,Lithuania_c,2006,5,4.83013,NA,NA,NA,NA,NA,NA,57.12448346,29.64377447,14.11352127
20,Lithuania_c,2006,12,1.91547,NA,NA,NA,NA,NA,NA,42.15863882,26.89089383,15.42038834
20,Lithuania_c,2006,13,4.42682,NA,NA,NA,NA,NA,NA,52.74128727,27.38728527,10.86508219
20,Lithuania_c,2006,14,4.64113,NA,NA,NA,NA,NA,NA,44.68868373,25.87200246,14.33231374
20,Lithuania_c,2006,15,5.27745,NA,NA,NA,NA,NA,NA,46.52299169,26.22342883,13.86120013
20,Lithuania_c,2006,16,4.91879,NA,NA,NA,NA,NA,NA,51.27451857,27.4216845,12.05194634
20,Lithuania_c,2006,17,4.77033,NA,NA,NA,NA,NA,NA,53.86091291,27.7061148,12.98566923
20,Lithuania_c,2006,18,5.43874,NA,NA,NA,NA,NA,NA,53.84063452,28.17880413,11.58955015
20,Lithuania_c,2006,19,5.1156,NA,NA,NA,NA,NA,NA,55.57970264,29.97851318,11.18065012
20,Lithuania_c,2006,20,4.37095,NA,NA,NA,NA,NA,NA,53.29865125,27.27059124,12.62060994
20,Lithuania_c,2006,27,2.67728,NA,NA,NA,NA,NA,NA,42.933195,28.09088541,14.60664228
20,Lithuania_c,2006,28,4.16465,NA,NA,NA,NA,NA,NA,51.96693609,27.63488821,12.07377511
20,Lithuania_c,2006,29,4.24735,NA,NA,NA,NA,NA,NA,47.02248167,27.3341945,13.46489502
20,Lithuania_c,2006,30,4.75971,NA,NA,NA,NA,NA,NA,41.95127854,25.37499316,14.12819636
21,Netherlands,2006,1,8.614465819,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,2,5.727987372,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,3,7.726559066,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,4,8.067971954,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,5,7.767568443,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,12,6.314679272,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,13,2.220405456,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,14,7.610140848,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Netherlands,2006,15,5.300668602,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,1,13.03345971,17.44539449,NA,NA,NA,NA,NA,46.96794839,26.90796482,17.4977737
22,Norway_a,2004,2,12.35590972,17.0561106,NA,NA,NA,NA,NA,48.77620594,27.68064286,17.14834349
22,Norway_a,2004,3,16.6238824,19.21561812,NA,NA,NA,NA,NA,48.41524038,28.00498137,19.08143251
22,Norway_a,2004,4,14.2263648,16.655366,NA,NA,NA,NA,NA,49.35403979,28.02626747,16.68133514
22,Norway_a,2004,5,13.1310991,17.07923684,NA,NA,NA,NA,NA,48.15953301,28.32722695,17.14676804
22,Norway_a,2004,6,12.28826261,17.21843662,NA,NA,NA,NA,NA,47.53826874,26.83005986,17.44413081
22,Norway_a,2004,7,15.07156488,18.10800565,NA,NA,NA,NA,NA,47.04542435,27.57217044,18.07227099
22,Norway_a,2004,8,14.54679631,17.84698973,NA,NA,NA,NA,NA,47.81846119,27.44957302,17.66798153
22,Norway_a,2004,9,15.18130164,17.93400232,NA,NA,NA,NA,NA,50.88283186,29.70754733,17.90618726
22,Norway_a,2004,10,11.83039086,17.57537267,NA,NA,NA,NA,NA,49.05691508,28.75711316,17.52209575
22,Norway_a,2004,11,15.4780294,18.45803006,NA,NA,NA,NA,NA,46.87685023,26.69023401,18.21745835
22,Norway_a,2004,12,4.144605899,8.645214119,NA,NA,NA,NA,NA,46.63814011,22.98184657,8.81423596
22,Norway_a,2004,13,4.011151646,10.00902619,NA,NA,NA,NA,NA,57.2821013,29.58710057,9.88721725
22,Norway_a,2004,14,15.09272438,20.92844125,NA,NA,NA,NA,NA,45.44410272,27.09419104,20.6655451
22,Norway_a,2004,15,8.660519001,23.89348058,NA,NA,NA,NA,NA,42.37381271,24.18304662,23.72068064
22,Norway_a,2004,16,10.40071078,18.59218098,NA,NA,NA,NA,NA,44.57875378,25.37567679,18.42646695
22,Norway_a,2004,17,12.43168607,17.22663474,NA,NA,NA,NA,NA,50.63852492,28.62388389,17.0704065
22,Norway_a,2004,18,16.55831179,19.00970313,NA,NA,NA,NA,NA,46.93724278,27.44152823,18.9480383
22,Norway_a,2004,19,13.38379633,17.58450522,NA,NA,NA,NA,NA,49.02773284,28.17359127,17.70755637
22,Norway_a,2004,20,15.42718338,17.10474052,NA,NA,NA,NA,NA,49.60246793,28.50546528,17.22030723
22,Norway_a,2004,21,12.00424797,17.84262324,NA,NA,NA,NA,NA,46.88956891,26.16345905,17.97644369
22,Norway_a,2004,22,15.29577797,17.50277147,NA,NA,NA,NA,NA,48.38955627,28.48101873,17.44413428
22,Norway_a,2004,23,12.54285594,18.63804129,NA,NA,NA,NA,NA,46.46841267,26.02702114,18.54873611
22,Norway_a,2004,24,13.63454274,17.41985576,NA,NA,NA,NA,NA,48.31955584,27.70244711,17.30268446
22,Norway_a,2004,25,12.27278874,18.101135,NA,NA,NA,NA,NA,50.12305348,28.16276416,18.24761097
22,Norway_a,2004,26,14.1620165,18.54913847,NA,NA,NA,NA,NA,48.78394563,28.75044447,18.63846437
22,Norway_a,2004,27,2.649424311,8.712269348,NA,NA,NA,NA,NA,45.71304944,22.00504079,8.998808162
22,Norway_a,2004,28,4.116909755,11.15702083,NA,NA,NA,NA,NA,55.67419219,28.22561409,10.71144315
22,Norway_a,2004,29,14.83208061,20.93178389,NA,NA,NA,NA,NA,46.39886074,28.27706972,20.65339005
22,Norway_a,2004,30,8.591386366,23.90883545,NA,NA,NA,NA,NA,44.67464452,25.85332116,23.40897828
22,Norway_a,2004,31,15.77885628,14.59657638,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,32,16.93831426,13.76331498,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,33,16.92844801,17.56953287,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,34,14.47179346,15.6621971,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,35,15.86600343,15.23107766,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,36,16.04607062,11.70490152,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,37,12.90352399,12.09674224,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,38,15.2523598,21.60539706,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,39,9.14035266,24.07120521,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,40,15.59854052,14.04728257,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,41,15.68496844,13.46776693,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,42,16.59594373,17.72076784,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,43,16.67973491,15.5100885,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,44,16.71394975,16.13400143,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,45,11.65023296,10.50895586,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,46,12.42665678,11.92212534,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,47,15.57064311,21.02150414,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2004,48,9.706144084,22.75553232,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,1,8.43109234,19.79452618,NA,NA,NA,NA,NA,46.54264656,26.29783162,17.72900877
22,Norway_a,2005,2,8.966951438,17.29817452,NA,NA,NA,NA,NA,49.0093163,27.7743361,16.6645415
22,Norway_a,2005,3,10.3193629,19.56651743,NA,NA,NA,NA,NA,48.30712584,27.70047608,19.29922483
22,Norway_a,2005,4,11.00367428,16.68120247,NA,NA,NA,NA,NA,49.0858292,27.73171231,17.07324051
22,Norway_a,2005,5,9.664416744,19.82724843,NA,NA,NA,NA,NA,47.55132222,27.56088972,17.68286614
22,Norway_a,2005,6,9.430219331,17.35785784,NA,NA,NA,NA,NA,47.35393848,26.60840908,16.94364426
22,Norway_a,2005,7,8.760561897,20.40374615,NA,NA,NA,NA,NA,46.96265906,27.40796301,18.20220152
22,Norway_a,2005,8,9.199505855,18.14162533,NA,NA,NA,NA,NA,47.7601716,27.34761366,17.65857237
22,Norway_a,2005,9,10.59151922,17.75264349,NA,NA,NA,NA,NA,51.49140769,30.09627173,17.59579366
22,Norway_a,2005,10,9.933482927,18.36022165,NA,NA,NA,NA,NA,49.52450097,29.24008334,17.08004045
22,Norway_a,2005,11,10.09915077,18.300571,NA,NA,NA,NA,NA,46.49140957,26.2599184,18.49919476
22,Norway_a,2005,12,5.050642131,17.44347907,NA,NA,NA,NA,NA,45.33098192,22.54646065,10.4536041
22,Norway_a,2005,13,4.061436634,12.49491203,NA,NA,NA,NA,NA,57.31786866,29.65078673,9.790253149
22,Norway_a,2005,14,7.79606273,23.38412083,NA,NA,NA,NA,NA,44.9114197,26.45152566,21.14884408
22,Norway_a,2005,15,6.679512152,20.59544137,NA,NA,NA,NA,NA,42.59721013,24.17084637,23.77356861
22,Norway_a,2005,16,8.219987632,19.23730529,NA,NA,NA,NA,NA,44.55241937,25.07116493,18.0173203
22,Norway_a,2005,17,8.877443877,15.53336886,NA,NA,NA,NA,NA,51.15886877,28.93650719,16.46958549
22,Norway_a,2005,18,8.375628469,19.70059202,NA,NA,NA,NA,NA,46.54538893,26.99813638,19.12421443
22,Norway_a,2005,19,8.075612657,16.10039725,NA,NA,NA,NA,NA,49.20781007,28.34322747,17.29740128
22,Norway_a,2005,20,9.044696303,17.53230408,NA,NA,NA,NA,NA,49.37240721,28.20554161,17.21851786
22,Norway_a,2005,21,9.089159743,17.3142329,NA,NA,NA,NA,NA,47.00458181,26.06608477,17.59891182
22,Norway_a,2005,22,10.04242877,19.01420392,NA,NA,NA,NA,NA,48.13701081,28.05484684,17.55163098
22,Norway_a,2005,23,9.263277063,17.4617444,NA,NA,NA,NA,NA,46.2470135,25.72136765,18.67026041
22,Norway_a,2005,24,8.976327892,18.56153332,NA,NA,NA,NA,NA,48.51346525,27.60562175,17.10454973
22,Norway_a,2005,25,9.130850548,17.66965923,NA,NA,NA,NA,NA,50.2490227,28.17434556,18.21926712
22,Norway_a,2005,26,8.040971532,18.63603994,NA,NA,NA,NA,NA,48.68897762,28.62777602,18.76049695
22,Norway_a,2005,27,4.849213619,18.24631617,NA,NA,NA,NA,NA,45.00230859,22.24276785,11.20792513
22,Norway_a,2005,28,5.706792585,16.66622151,NA,NA,NA,NA,NA,54.62254208,27.60106353,11.46512984
22,Norway_a,2005,29,6.082631603,23.46720738,NA,NA,NA,NA,NA,46.14036683,28.35664785,20.92903372
22,Norway_a,2005,30,5.81147021,21.66666853,NA,NA,NA,NA,NA,44.6119235,25.40408705,23.6130473
22,Norway_a,2005,31,13.61711564,17.22118079,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,32,14.46911355,14.16246939,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,33,15.08655602,16.00715857,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,34,13.64374552,16.01555226,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,35,14.69558098,15.3811227,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,36,10.60065124,11.37334435,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,37,12.82324254,13.34568797,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,38,9.016484775,22.48320371,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,39,7.646600715,20.14051843,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,40,15.00383608,16.43858113,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,41,14.04934415,14.72961197,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,42,13.98463033,16.0837187,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,43,15.0434916,15.03837402,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,44,14.24045335,13.94475425,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,45,8.526104643,12.04747846,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,46,13.7410737,12.95978283,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,47,8.605289621,22.83424496,NA,NA,NA,NA,NA,NA,NA,NA
22,Norway_a,2005,48,6.873352381,21.55277969,NA,NA,NA,NA,NA,NA,NA,NA
23,Norway_b,2003,1,10.74501117,8.430983634,53.27268075,29.66594157,82.22161337,66.95841932,9.245109586,56.82856032,27.77629437,11.46097083
23,Norway_b,2003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,Norway_b,2003,3,13.08519536,11.68947559,55.65934757,33.21554703,79.50898043,63.25893758,10.99808636,58.28662492,31.41888857,14.06530407
23,Norway_b,2003,4,10.25952309,16.19633139,56.54659384,31.62878751,80.68934406,66.27992759,10.06307695,59.48935706,29.6115186,12.53810796
23,Norway_b,2003,5,11.5596377,11.76247623,53.35685235,30.06732869,82.27062843,66.63780634,10.1938377,57.74372968,28.98834918,13.15874937
23,Norway_b,2003,6,11.08974598,13.10393386,57.43608384,31.77594486,80.40059038,66.39061917,8.235384133,59.66509114,30.131679,10.41216476
23,Norway_b,2003,7,10.98572533,11.12018666,52.4999632,29.87551894,82.88910548,67.68156197,11.04382001,56.26587672,28.35760068,14.2434094
23,Norway_b,2003,8,11.83465264,13.7277804,58.0212309,32.03576046,80.64061048,67.14678007,8.325140579,59.63814311,29.28473777,10.74722412
23,Norway_b,2003,9,12.75405428,14.88752185,54.63847427,32.11754368,79.91879051,63.31761945,11.02661477,58.7933842,30.38615333,13.65677831
23,Norway_b,2003,10,10.59003102,13.83740132,48.48259482,28.29496879,83.47370447,66.12072164,10.82169141,52.67325366,25.49302861,13.14482974
23,Norway_b,2003,11,10.62570451,8.206684376,56.85394448,30.57145663,81.45040423,67.87022043,6.644779445,56.99731604,27.62820269,8.536420581
23,Norway_b,2003,12,8.510385962,10.239169,58.42990088,30.22302315,80.65831631,67.47261301,6.302502459,60.75106094,28.76609624,8.139167158
23,Norway_b,2003,13,3.254317396,11.94096915,49.71470889,27.32780874,82.20864085,64.21312575,6.028575835,50.9025962,23.63774842,8.371139244
23,Norway_b,2003,14,11.76995433,15.30649365,41.04852154,27.3615273,83.08729793,59.26247142,14.59108878,47.8977978,26.0451455,18.70107368
23,Norway_b,2003,15,6.591163941,13.05965728,45.35857853,26.70789449,84.67219757,65.72207105,12.47563486,50.98260871,23.92103512,14.80001931
23,Norway_b,2003,16,10.63541594,11.83853749,54.6816048,30.57630953,81.73424425,67.04158429,9.039420074,57.13652429,28.05782814,11.48467094
23,Norway_b,2003,17,9.974000853,11.28554194,53.13825658,29.9982554,81.93012369,66.13784333,9.828876261,56.84720777,27.65876279,11.9341657
23,Norway_b,2003,18,12.56356111,12.44943221,51.9046096,30.76078987,80.92685962,63.26606812,11.77035646,55.29428488,28.59173816,14.71360471
23,Norway_b,2003,19,10.78754871,13.14810247,54.28999672,30.20336332,83.15492076,69.45644369,9.715358337,57.98616034,28.8673222,11.97527514
23,Norway_b,2003,20,11.81610244,13.541665,55.28137842,30.70118847,81.76955911,67.61668267,9.733328091,57.7378394,28.77970934,12.85745435
23,Norway_b,2003,21,9.926654062,13.43910243,50.90123164,28.86316422,82.03648138,64.99280099,7.828889584,55.292908,27.41931813,10.9397434
23,Norway_b,2003,22,11.21956751,14.06150363,56.11129104,31.59643566,80.60724598,66.05367364,9.04324506,57.8684993,29.4074569,11.94718441
23,Norway_b,2003,23,11.4540661,8.019095008,55.64180271,31.18018969,81.00505577,66.41741335,8.771999,60.00900206,30.29341336,10.13366505
23,Norway_b,2003,24,12.72223511,14.78118801,55.05373416,31.23977103,80.60462226,64.7610417,10.91211033,59.01690204,29.47219854,13.59725182
23,Norway_b,2003,25,10.38563677,12.8556252,51.33484238,29.53174445,82.12601096,65.28343618,12.05120139,57.04088444,28.43088734,14.11801355
23,Norway_b,2003,26,12.42000006,8.351896495,51.78882733,29.85241148,82.65295777,66.55775264,10.42868694,55.86749002,28.74385878,13.34911618
23,Norway_b,2003,27,7.731733133,18.76751493,58.43333077,30.3618454,79.87814143,66.27472925,6.084396991,59.26073556,28.55178697,8.032275432
23,Norway_b,2003,28,6.148300434,13.12971819,51.04223441,26.80238882,84.46227653,69.65892527,6.512613917,51.99150266,23.44566105,8.212565762
23,Norway_b,2003,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,Norway_b,2003,30,5.951276817,8.692968679,42.92232357,26.99398814,84.05360239,62.75445562,13.36790992,48.71113152,25.10251252,16.72644513
23,Norway_b,2004,1,9.440971664,NA,53.55214328,29.56943311,84.26619766,70.5970215,10.87034096,NA,NA,NA
23,Norway_b,2004,2,8.846194145,NA,54.54901687,30.6693755,81.92299536,67.12969399,9.755497959,NA,NA,NA
23,Norway_b,2004,3,8.419612566,NA,52.76165566,28.72562759,84.56050864,70.68887168,8.990426514,NA,NA,NA
23,Norway_b,2004,4,8.527608338,NA,54.4481247,29.80753169,83.79773077,70.24687004,10.2207862,NA,NA,NA
23,Norway_b,2004,5,9.764423826,NA,50.50226722,28.03624316,85.7767337,71.6661683,11.07500893,NA,NA,NA
23,Norway_b,2004,6,8.300998851,NA,51.3962169,28.81405795,83.96982947,68.65639942,11.21522454,NA,NA,NA
23,Norway_b,2004,7,8.85216003,NA,51.10812041,28.77307133,84.26450397,69.13718448,11.50987897,NA,NA,NA
23,Norway_b,2004,8,9.959023365,NA,56.74085491,31.00892826,82.96860455,69.9842903,9.57273205,NA,NA,NA
23,Norway_b,2004,9,8.579969177,NA,50.60206388,28.13352404,84.7643466,70.00897835,10.05561433,NA,NA,NA
23,Norway_b,2004,10,9.474951503,NA,54.16037603,30.19699371,82.23293416,67.38127046,10.01699786,NA,NA,NA
23,Norway_b,2004,11,8.540701054,NA,55.67619147,30.12381498,83.57431275,70.62936365,9.069599254,NA,NA,NA
23,Norway_b,2004,12,7.144522407,NA,58.45544553,29.73667091,83.65420508,73.11806699,6.780131418,NA,NA,NA
23,Norway_b,2004,13,5.324563559,NA,51.5555282,27.42079503,84.40775872,70.37283398,7.816913183,NA,NA,NA
23,Norway_b,2004,14,7.547690387,NA,36.95128038,24.80049739,86.07989461,62.46367441,12.24758583,NA,NA,NA
23,Norway_b,2004,15,6.293832143,NA,42.57652312,26.72640591,86.12651056,67.13218653,15.35767575,NA,NA,NA
23,Norway_b,2004,16,8.774971252,NA,53.25452752,29.74280234,83.63603291,69.22387539,11.85047426,NA,NA,NA
23,Norway_b,2004,17,9.386677331,NA,53.5892304,29.6666003,83.36289071,68.9224802,9.835746885,NA,NA,NA
23,Norway_b,2004,18,7.114413233,NA,52.23103004,29.01725781,84.32034286,69.99757215,9.830095877,NA,NA,NA
23,Norway_b,2004,19,10.12147632,NA,52.90590103,29.64007428,84.70355769,71.17261668,10.50388063,NA,NA,NA
23,Norway_b,2004,20,7.944236815,NA,52.84326012,29.31258324,84.35696375,70.26711842,10.11955596,NA,NA,NA
23,Norway_b,2004,21,8.794055083,NA,50.07055807,29.19338197,83.59951074,67.15770576,12.25551471,NA,NA,NA
23,Norway_b,2004,22,9.297970222,NA,50.97452787,29.65324077,83.30425229,67.22228376,11.31898868,NA,NA,NA
23,Norway_b,2004,23,9.086878622,NA,56.6944088,30.97570745,82.50751766,69.0858173,9.806034594,NA,NA,NA
23,Norway_b,2004,24,8.463820961,NA,54.90455139,28.58545801,84.30114486,71.55082761,7.76787993,NA,NA,NA
23,Norway_b,2004,25,8.869118928,NA,49.93515185,29.22195758,83.95923774,67.61722941,12.54317405,NA,NA,NA
23,Norway_b,2004,26,8.596049102,NA,54.29603624,29.78237686,83.61030544,69.79219814,9.775579021,NA,NA,NA
23,Norway_b,2004,27,8.538718733,NA,58.45441042,29.8243635,83.80856019,73.2992657,7.751787435,NA,NA,NA
23,Norway_b,2004,28,6.543877404,NA,52.45524356,26.46268054,85.91251868,73.19605976,6.698998581,NA,NA,NA
23,Norway_b,2004,29,5.431870582,NA,47.03370462,27.24298031,84.19046124,66.79511021,9.169708646,NA,NA,NA
23,Norway_b,2004,30,7.18335526,NA,42.23380723,28.82001907,83.45110831,60.89842611,11.79513163,NA,NA,NA
23,Norway_b,2005,1,8.584987978,NA,56.55136519,31.72780069,81.73699222,67.92240061,9.538646451,NA,NA,NA
23,Norway_b,2005,2,9.448939981,NA,53.67678589,30.02778032,83.13342739,68.57241969,9.415314666,NA,NA,NA
23,Norway_b,2005,3,9.722760419,NA,54.48965687,31.19056502,82.45314208,67.8367909,9.184959191,NA,NA,NA
23,Norway_b,2005,4,9.049796208,NA,59.95848351,32.75793663,81.32135012,69.09758685,9.212269083,NA,NA,NA
23,Norway_b,2005,5,9.108607689,NA,55.42666248,31.23043714,82.37526753,68.32085851,9.622262593,NA,NA,NA
23,Norway_b,2005,6,9.059739641,NA,52.56263733,29.6380952,84.30133394,70.16315492,10.34278518,NA,NA,NA
23,Norway_b,2005,7,9.76406709,NA,53.72159693,31.4371283,82.72050459,67.84756892,10.76921652,NA,NA,NA
23,Norway_b,2005,8,8.078926692,NA,54.04683426,30.14288886,84.2761851,70.97029383,10.46493548,NA,NA,NA
23,Norway_b,2005,9,9.03013864,NA,53.19097047,29.85786247,83.76151586,69.46394145,10.69557093,NA,NA,NA
23,Norway_b,2005,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,Norway_b,2005,11,8.795919366,NA,57.04910758,31.40613123,83.32544171,70.81738856,9.822170189,NA,NA,NA
23,Norway_b,2005,12,6.93721745,NA,57.55469786,31.76370255,82.55844042,70.91706333,7.419693791,NA,NA,NA
23,Norway_b,2005,13,5.531923327,NA,51.91118966,28.57518451,83.87670049,68.957944,8.752529879,NA,NA,NA
23,Norway_b,2005,14,8.11957487,NA,36.86375258,24.61097385,86.90240891,64.96703079,13.52069261,NA,NA,NA
23,Norway_b,2005,15,6.402073169,NA,35.42170146,23.26162388,89.86597251,71.36359888,15.99141612,NA,NA,NA
23,Norway_b,2005,16,7.71311517,NA,60.07073145,32.7307395,80.52728989,67.8208684,9.744226352,NA,NA,NA
23,Norway_b,2005,17,9.28490566,NA,55.54251019,31.09292224,81.95304789,67.74914672,9.363628497,NA,NA,NA
23,Norway_b,2005,18,8.422765754,NA,56.95376643,32.1623589,81.7820209,68.1160472,9.65641892,NA,NA,NA
23,Norway_b,2005,19,9.12865729,NA,57.08320827,31.47016032,83.66391357,71.634108,9.318881676,NA,NA,NA
23,Norway_b,2005,20,9.966336573,NA,54.86916587,31.0131831,83.28038908,69.55937459,10.20395213,NA,NA,NA
23,Norway_b,2005,21,9.68016758,NA,56.47663772,31.28890232,82.1278045,68.33049099,8.375109196,NA,NA,NA
23,Norway_b,2005,22,9.466853919,NA,49.50300182,29.06444374,84.6409058,69.03192526,11.41026821,NA,NA,NA
23,Norway_b,2005,23,8.389598586,NA,56.74512639,31.82497006,82.32858192,69.10348327,10.21355835,NA,NA,NA
23,Norway_b,2005,24,9.01400606,NA,58.39409717,32.00636031,81.94368561,69.17579357,8.408926166,NA,NA,NA
23,Norway_b,2005,25,9.824116177,NA,54.38026478,31.14412584,82.6812783,68.20245136,9.841658459,NA,NA,NA
23,Norway_b,2005,26,9.465219704,NA,54.9438713,31.20338029,83.1127911,69.37355937,10.66543933,NA,NA,NA
23,Norway_b,2005,27,7.598734101,NA,58.68508457,31.49242131,82.41380161,71.20706388,8.093108992,NA,NA,NA
23,Norway_b,2005,28,6.393408995,NA,54.22911015,28.23509354,84.61986702,71.63750509,7.697333223,NA,NA,NA
23,Norway_b,2005,29,7.555493356,NA,46.78085063,27.19784063,85.55635543,69.60107961,8.920276314,NA,NA,NA
23,Norway_b,2005,30,7.190414655,NA,39.03157601,25.87887911,85.96862718,64.66127733,10.80715311,NA,NA,NA
23,Norway_b,2006,1,9.146247894,NA,57.1721951,31.06629546,82.58053976,69.80703885,8.701656122,NA,NA,NA
23,Norway_b,2006,2,6.069901868,NA,51.16396019,28.19032615,84.42082763,69.68336623,8.581277307,NA,NA,NA
23,Norway_b,2006,3,7.27516184,NA,50.44510166,28.25422273,84.38769987,69.26583442,8.063253777,NA,NA,NA
23,Norway_b,2006,4,7.182887723,NA,52.71399217,28.70403862,83.73881407,69.2675089,8.140538875,NA,NA,NA
23,Norway_b,2006,5,8.059641571,NA,53.31150114,28.46906546,85.37927022,72.69787811,7.731640714,NA,NA,NA
23,Norway_b,2006,6,7.377205555,NA,50.79679378,27.63377741,85.13354717,70.9764774,8.152296509,NA,NA,NA
23,Norway_b,2006,7,7.159984114,NA,53.95681004,29.47000117,83.35373377,69.24222145,7.640287623,NA,NA,NA
