"","SITE","Country","Location","Lat_deg","Lat_min","Lat_ns","Long_deg","Long_min","Long_ew","Year","Yearn","Nh","Plot","G1","G2","L1","L2","E","Dens","G1_yn","G2_yn","L1_yn","L2_yn","Weed_yn","Annual_yield","Mixture_type","Sowing_method","Sep_method","Carbonates","Ec","Silt","Silt_fine","Clay","Sand","Om","Soil_type","Humidity","CA","K","N-NO3","Mg","Na","P","PH","Precip_s","Air_mean_a","Air_min_a","Air_max_a","Cp_la","Ndf_ca","Adf_ca","Ivtd_ca","Ivcwd_ca","Cp_ca","Ndf_ka","Adf_ka","Cp_ka"
"3560",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,26,0.1,0.1,0.4,0.4,0.88,"Low",12.27781,13.77464,12.58995,4.446763,1.147833,44.237,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,21.1173,NA,NA,NA,NA,NA,NA,NA,NA
"3561",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,27,1,0,0,0,0,"Low",30.96966,0,0,0,9.768343,40.738,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,15.78663,NA,NA,NA,NA,NA,NA,NA,NA
"3562",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,28,0,1,0,0,0,"Low",0,25.73888,0,0,12.65413,38.539,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,12.16257,NA,NA,NA,NA,NA,NA,NA,NA
"3563",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,29,0,0,1,0,0,"Low",0,0,32.40995,0,6.999045,39.409,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,22.0997,NA,NA,NA,NA,NA,NA,NA,NA
"3564",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,30,0,0,0,1,0,"Low",0,0,0,12.38675,22.08125,34.468,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,23.63618,NA,NA,NA,NA,NA,NA,NA,NA
"3565",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,49,0,0.5,0,0.5,0.6666667,"High",0,22.65167,0,2.44068,12.28865,37.381,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.85939,NA,NA,NA,NA,NA,NA,NA,NA
"3566",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,50,0,0,0.5,0.5,0.6666667,"High",0,0,10.40526,9.848329,12.07141,32.325,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,21.65811,NA,NA,NA,NA,NA,NA,NA,NA
"3567",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,51,0.5,0.5,0,0,0.6666667,"High",16.59884,19.67938,0,0,2.816777,39.095,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,13.25214,NA,NA,NA,NA,NA,NA,NA,NA
"3568",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,52,0.5,0,0.5,0,0.6666667,"High",9.634875,0,19.13674,0,5.406389,34.178,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.70006,NA,NA,NA,NA,NA,NA,NA,NA
"3569",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,53,0.5,0,0,0.5,0.6666667,"High",17.02693,0,0,8.189355,7.846179,34.343,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,22.88717,NA,NA,NA,NA,NA,NA,NA,NA
"3570",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,54,0,0.5,0.5,0,0.6666667,"High",0,12.30708,7.041308,0,13.99761,33.346,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.05333,NA,NA,NA,NA,NA,NA,NA,NA
"3571",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,55,0,0.5,0,0.5,0.6666667,"Low",0,19.77028,0,0.1806038,10.06612,30.017,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.71337,NA,NA,NA,NA,NA,NA,NA,NA
"3572",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,56,0,0,0.5,0.5,0.6666667,"Low",0,0,14.34933,13.17176,8.783904,36.305,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,24.07697,NA,NA,NA,NA,NA,NA,NA,NA
"3573",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,57,0.5,0.5,0,0,0.6666667,"Low",14.29809,14.58675,0,0,6.38416,35.269,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,11.95692,NA,NA,NA,NA,NA,NA,NA,NA
"3574",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,58,0.5,0,0.5,0,0.6666667,"Low",19.52223,0,18.25101,0,5.157763,42.931,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,16.42086,NA,NA,NA,NA,NA,NA,NA,NA
"3575",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,59,0.5,0,0,0.5,0.6666667,"Low",19.74044,0,0,8.089415,7.952144,35.782,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,22.19088,NA,NA,NA,NA,NA,NA,NA,NA
"3576",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,60,0,0.5,0.5,0,0.6666667,"Low",0,22.92315,19.17708,0,7.341771,49.442,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.38398,NA,NA,NA,NA,NA,NA,NA,NA
"3577",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,61,0.88,0.04,0.04,0.04,0.2944,"High",23.0027,5.233691,5.41071,2.571085,1.417814,37.636,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,17.2013,NA,NA,NA,NA,NA,NA,NA,NA
"3578",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,62,0.04,0.88,0.04,0.04,0.2944,"High",1.812242,28.89029,3.984963,5.219597,1.258904,41.166,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,17.55286,NA,NA,NA,NA,NA,NA,NA,NA
"3579",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,63,0.04,0.04,0.88,0.04,0.2944,"High",3.661995,4.046303,13.51831,0.6718397,2.328556,24.227,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,21.42739,NA,NA,NA,NA,NA,NA,NA,NA
"3580",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,64,0.04,0.04,0.04,0.88,0.2944,"High",4.995836,6.390232,5.780425,14.8664,5.750108,37.783,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,25.0853,NA,NA,NA,NA,NA,NA,NA,NA
"3581",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,65,0.88,0.04,0.04,0.04,0.2944,"Low",24.15359,8.260943,9.914597,5.15729,0.6355788,48.122,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,16.78679,NA,NA,NA,NA,NA,NA,NA,NA
"3582",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,66,0.04,0.88,0.04,0.04,0.2944,"Low",4.895772,17.05343,6.733314,3.06896,1.916529,33.668,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,19.04272,NA,NA,NA,NA,NA,NA,NA,NA
"3583",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,67,0.04,0.04,0.88,0.04,0.2944,"Low",3.330099,7.502264,29.70106,2.032504,0.5600756,43.126,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,18.70346,NA,NA,NA,NA,NA,NA,NA,NA
"3584",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2007,1,3,68,0.04,0.04,0.04,0.88,0.2944,"Low",4.696908,12.8628,2.89069,10.18418,1.732427,32.367,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.1,10.86016,-0.03,21.55,26.4811,NA,NA,NA,NA,NA,NA,NA,NA
"3585",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,1,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,40.596,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,2,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,43.668,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,3,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,42.587,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,4,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,46.604,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,5,0.25,0.25,0.25,0.25,1,"High",20.34272,111.7427,12.18284,3.438263,25.07448,172.781,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,6,0.4,0.4,0.1,0.1,0.88,"High",NA,NA,NA,NA,NA,49.009,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,7,0.4,0.1,0.4,0.1,0.88,"High",NA,NA,NA,NA,NA,46.75,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,8,0.4,0.1,0.1,0.4,0.88,"High",3.196458,39.0384,0.1040267,1.513116,0,43.852,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,9,0.1,0.4,0.4,0.1,0.88,"High",NA,NA,NA,NA,NA,40.868,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,10,0.1,0.4,0.1,0.4,0.88,"High",NA,NA,NA,NA,NA,45.347,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3595",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,11,0.1,0.1,0.4,0.4,0.88,"High",NA,NA,NA,NA,NA,44.383,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,12,1,0,0,0,0,"High",3.83687,0,0,0,21.38713,25.224,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3597",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,13,0,1,0,0,0,"High",0,37.15348,0,0,13.72752,50.881,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,14,0,0,1,0,0,"High",0,0,7.715696,0,27.1363,34.852,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,15,0,0,0,1,0,"High",0,0,0,16.47395,12.67005,29.144,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,16,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,35.303,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,17,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,54.377,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,18,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,39.336,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,19,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,48.937,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,20,0.25,0.25,0.25,0.25,1,"Low",30.74519,76.99546,34.56799,20.00362,20.93075,183.243,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,21,0.4,0.4,0.1,0.1,0.88,"Low",NA,NA,NA,NA,NA,55.988,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,22,0.4,0.1,0.4,0.1,0.88,"Low",NA,NA,NA,NA,NA,38.751,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,23,0.4,0.1,0.1,0.4,0.88,"Low",NA,NA,NA,NA,NA,39.051,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,24,0.1,0.4,0.4,0.1,0.88,"Low",NA,NA,NA,NA,NA,47.606,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,25,0.1,0.4,0.1,0.4,0.88,"Low",NA,NA,NA,NA,NA,49.235,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,26,0.1,0.1,0.4,0.4,0.88,"Low",NA,NA,NA,NA,NA,45.884,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3611",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,27,1,0,0,0,0,"Low",26.58364,0,0,0,13.98636,40.57,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,28,0,1,0,0,0,"Low",0,21.81657,0,0,27.75843,49.575,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,29,0,0,1,0,0,"Low",0,0,6.821494,0,25.92651,32.748,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,30,0,0,0,1,0,"Low",0,0,0,5.566843,23.72016,29.287,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,49,0,0.5,0,0.5,0.6666667,"High",0,16.83903,0,0.1027327,27.98824,44.93,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,50,0,0,0.5,0.5,0.6666667,"High",0,0,8.427443,8.593459,17.9701,34.991,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,51,0.5,0.5,0,0,0.6666667,"High",7.477267,41.75948,0,0,1.533258,50.77,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3618",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,52,0.5,0,0.5,0,0.6666667,"High",1.394395,0,25.58385,0,13.37676,40.355,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3619",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,53,0.5,0,0,0.5,0.6666667,"High",7.597539,0,0,0.1723925,38.27107,46.041,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3620",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,54,0,0.5,0.5,0,0.6666667,"High",0,12.09332,1.594972,0,30.67371,44.362,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3621",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,55,0,0.5,0,0.5,0.6666667,"Low",0,18.03655,0,0.3238895,21.02756,39.388,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3622",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,56,0,0,0.5,0.5,0.6666667,"Low",0,0,4.128746,0.2688023,29.43245,33.83,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,57,0.5,0.5,0,0,0.6666667,"Low",6.434109,28.25278,0,0,11.88111,46.568,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3624",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,58,0.5,0,0.5,0,0.6666667,"Low",4.346243,0,7.590519,0,26.91024,38.847,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3625",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,59,0.5,0,0,0.5,0.6666667,"Low",18.34692,0,0,11.3029,9.68618,39.336,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3626",46,"Ireland_e","Johnstown Castle",52,16,"N",6,30,"W",2008,2,2,60,0,0.5,0.5,0,0.6666667,"Low",0,22.23872,6.546611,0,19.77067,48.556,"Other","Hand Sown","Grabbed Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5,10.0674,-1.1,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
