"","site","country","year","yearn","nh","harvest","harvest_dt","plot","treat","rep","g1","g2","l1","l2","e","dens","local_n","Kiel","Canada","Kiel_sep","N_l","N_K","ash_K","NDF_K","ADF_K","CDOMD_K","ME_K","N_C","NDF_C","ADF_C","IVTD_C","IVCWD_C","N_g1_K","ash_g1_K","NDF_g1_K","ADF_g1_K","CDOMD_g1_K","ME_g1_K","N_g2_K","ash_g2_K","NDF_g2_K","ADF_g2_K","CDOMD_g2_K","ME_g2_K","N_l1_K","ash_l1_K","NDF_l1_K","ADF_l1_K","CDOMD_l1_K","ME_l1_K","N_l2_K","ash_l2_K","NDF_l2_K","ADF_l2_K","CDOMD_l2_K","ME_l2_K","N_weed_K","ash_weed_K","NDF_weed_K","ADF_weed_K","CDOMD_weed_K","ME_weed_K"
"60",1,"Belgium",2003,1,4,2,NA,12,1,1,1,0,0,0,0,"High",1,1,0,0,1.47952,1.49,8.05,54.16,27.68,66.25,10.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1,"Belgium",2003,1,4,2,NA,13,1,1,0,1,0,0,0,"High",1,1,0,0,1.51232,1.64,7.91,59.47,28.6,65.28,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1,"Belgium",2003,1,4,2,NA,14,1,1,0,0,1,0,0,"High",1,1,0,0,2.6416,3.14,10.47,50.18,29.81,68.18,10.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1,"Belgium",2003,1,4,2,NA,15,1,1,0,0,0,1,0,"High",1,1,0,0,3.11312,3.59,10.16,47.92,25.91,70.05,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1,"Belgium",2003,1,4,2,NA,16,1,1,0.7,0.1,0.1,0.1,0.64,"Low",1,1,0,0,2.39536,2.6,9.19,56.29,29.84,64.03,10.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1,"Belgium",2003,1,4,2,NA,17,1,1,0.1,0.7,0.1,0.1,0.64,"Low",1,1,0,0,2.51088,2.7,9.01,57.35,29.24,66.49,10.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1,"Belgium",2003,1,4,2,NA,18,1,1,0.1,0.1,0.7,0.1,0.64,"Low",1,1,0,0,2.86656,3.08,9.8,55.54,29.62,65.91,10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1,"Belgium",2003,1,4,2,NA,19,1,1,0.1,0.1,0.1,0.7,0.64,"Low",1,1,0,0,2.8024,3.12,10.39,53.28,28.93,67.43,10.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1,"Belgium",2003,1,4,2,NA,20,1,1,0.25,0.25,0.25,0.25,1,"Low",1,1,0,0,2.40256,2.58,9.6,56.36,31.74,65.34,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1,"Belgium",2003,1,4,2,NA,21,1,1,0.4,0.4,0.1,0.1,0.88,"Low",1,0,0,0,2.58256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1,"Belgium",2003,1,4,2,NA,22,1,1,0.4,0.1,0.4,0.1,0.88,"Low",1,0,0,0,2.76192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1,"Belgium",2003,1,4,2,NA,23,1,1,0.4,0.1,0.1,0.4,0.88,"Low",1,0,0,0,2.62656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1,"Belgium",2003,1,4,2,NA,24,1,1,0.1,0.4,0.4,0.1,0.88,"Low",1,0,0,0,2.5936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1,"Belgium",2003,1,4,2,NA,25,1,1,0.1,0.4,0.1,0.4,0.88,"Low",1,0,0,0,2.76176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1,"Belgium",2003,1,4,2,NA,26,1,1,0.1,0.1,0.4,0.4,0.88,"Low",1,0,0,0,2.75376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1,"Belgium",2003,1,4,2,NA,27,1,1,1,0,0,0,0,"Low",1,1,0,0,1.46576,1.48,7.83,55.73,28.28,64.43,10.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1,"Belgium",2003,1,4,2,NA,28,1,1,0,1,0,0,0,"Low",1,1,0,0,1.42512,1.45,7.75,55.26,25.94,68.42,10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1,"Belgium",2003,1,4,2,NA,29,1,1,0,0,1,0,0,"Low",1,1,0,0,2.94688,3.31,9.76,51.14,28.63,69.44,11.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1,"Belgium",2003,1,4,2,NA,30,1,1,0,0,0,1,0,"Low",1,1,0,0,3.20448,3.51,9.51,49.05,25.62,70.25,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1,"Belgium",2003,1,4,2,NA,31,2,1,0.7,0.1,0.1,0.1,0.64,"High",1,0,0,0,2.30976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1,"Belgium",2003,1,4,2,NA,32,2,1,0.1,0.7,0.1,0.1,0.64,"High",1,0,0,0,2.4776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1,"Belgium",2003,1,4,2,NA,33,2,1,0.1,0.1,0.7,0.1,0.64,"High",1,0,0,0,3.2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1,"Belgium",2003,1,4,2,NA,34,2,1,0.1,0.1,0.1,0.7,0.64,"High",1,0,0,0,2.8088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1,"Belgium",2003,1,4,2,NA,35,2,1,0.25,0.25,0.25,0.25,1,"High",1,0,0,0,2.37152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1,"Belgium",2003,1,4,2,NA,36,2,1,1,0,0,0,0,"High",1,0,0,0,1.38256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1,"Belgium",2003,1,4,2,NA,37,2,1,0,1,0,0,0,"High",1,0,0,0,1.43168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1,"Belgium",2003,1,4,2,NA,38,2,1,0,0,1,0,0,"High",1,0,0,0,3.08944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1,"Belgium",2003,1,4,2,NA,39,2,1,0,0,0,1,0,"High",1,0,0,0,3.26176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1,"Belgium",2003,1,4,2,NA,40,2,1,0.7,0.1,0.1,0.1,0.64,"Low",1,0,0,0,2.35552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1,"Belgium",2003,1,4,2,NA,41,2,1,0.1,0.7,0.1,0.1,0.64,"Low",1,0,0,0,2.78736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1,"Belgium",2003,1,4,2,NA,42,2,1,0.1,0.1,0.7,0.1,0.64,"Low",1,0,0,0,2.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1,"Belgium",2003,1,4,2,NA,43,2,1,0.1,0.1,0.1,0.7,0.64,"Low",1,0,0,0,2.60096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1,"Belgium",2003,1,4,2,NA,44,2,1,0.25,0.25,0.25,0.25,1,"Low",1,0,0,0,2.59216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1,"Belgium",2003,1,4,2,NA,45,2,1,1,0,0,0,0,"Low",1,0,0,0,1.18944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1,"Belgium",2003,1,4,2,NA,46,2,1,0,1,0,0,0,"Low",1,0,0,0,1.54624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1,"Belgium",2003,1,4,2,NA,47,2,1,0,0,1,0,0,"Low",1,0,0,0,2.51664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1,"Belgium",2003,1,4,2,NA,48,2,1,0,0,0,1,0,"Low",1,0,0,0,3.2424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",1,"Belgium",2003,1,4,3,2003-08-25,1,1,1,0.7,0.1,0.1,0.1,0.64,"High",1,1,0,0,2.65824,2.86,8.96,51.8,26.94,66.06,10.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1,"Belgium",2003,1,4,3,2003-08-25,2,1,1,0.1,0.7,0.1,0.1,0.64,"High",1,1,0,0,2.70448,3.09,8.89,51.01,25.66,67.35,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1,"Belgium",2003,1,4,3,2003-08-25,3,1,1,0.1,0.1,0.7,0.1,0.64,"High",1,1,0,0,2.812,3.08,9.45,49.6,24.92,69.81,10.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1,"Belgium",2003,1,4,3,2003-08-25,4,1,1,0.1,0.1,0.1,0.7,0.64,"High",1,1,0,0,2.75776,3.02,9.18,49.33,24.95,68.26,10.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1,"Belgium",2003,1,4,3,2003-08-25,5,1,1,0.25,0.25,0.25,0.25,1,"High",1,1,0,0,2.66912,3,8.87,50,25.25,67.58,10.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1,"Belgium",2003,1,4,3,2003-08-25,6,1,1,0.4,0.4,0.1,0.1,0.88,"High",1,0,0,0,2.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1,"Belgium",2003,1,4,3,2003-08-25,7,1,1,0.4,0.1,0.4,0.1,0.88,"High",1,0,0,0,2.63568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1,"Belgium",2003,1,4,3,2003-08-25,8,1,1,0.4,0.1,0.1,0.4,0.88,"High",1,0,0,0,2.81984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",1,"Belgium",2003,1,4,3,2003-08-25,9,1,1,0.1,0.4,0.4,0.1,0.88,"High",1,0,0,0,2.6584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1,"Belgium",2003,1,4,3,2003-08-25,10,1,1,0.1,0.4,0.1,0.4,0.88,"High",1,0,0,0,2.81136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1,"Belgium",2003,1,4,3,2003-08-25,11,1,1,0.1,0.1,0.4,0.4,0.88,"High",1,0,0,0,2.81792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1,"Belgium",2003,1,4,3,2003-08-25,12,1,1,1,0,0,0,0,"High",1,1,0,0,2.40752,2.48,11.06,60.18,26.37,61.27,9.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",1,"Belgium",2003,1,4,3,2003-08-25,13,1,1,0,1,0,0,0,"High",1,1,0,0,2.17232,2.43,9.52,64.55,27.56,64.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1,"Belgium",2003,1,4,3,2003-08-25,14,1,1,0,0,1,0,0,"High",1,1,0,0,2.70176,2.95,9.18,48.25,25.9,68.48,10.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",1,"Belgium",2003,1,4,3,2003-08-25,15,1,1,0,0,0,1,0,"High",1,1,0,0,3.2288,3.52,9.28,44.17,22.75,70.48,11.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",1,"Belgium",2003,1,4,3,2003-08-25,16,1,1,0.7,0.1,0.1,0.1,0.64,"Low",1,1,0,0,2.7792,3.12,9.33,50.84,24.96,69.14,11.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",1,"Belgium",2003,1,4,3,2003-08-25,17,1,1,0.1,0.7,0.1,0.1,0.64,"Low",1,1,0,0,2.78896,3.01,8.63,49.37,24.92,69.37,10.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1,"Belgium",2003,1,4,3,2003-08-25,18,1,1,0.1,0.1,0.7,0.1,0.64,"Low",1,1,0,0,2.72112,2.99,9.12,47.37,23.87,69.7,11.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",1,"Belgium",2003,1,4,3,2003-08-25,19,1,1,0.1,0.1,0.1,0.7,0.64,"Low",1,1,0,0,2.92928,3.08,8.89,47.49,24.46,68.47,10.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1,"Belgium",2003,1,4,3,2003-08-25,20,1,1,0.25,0.25,0.25,0.25,1,"Low",1,1,0,0,2.59536,2.8,9.2,50.9,25.98,66.33,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1,"Belgium",2003,1,4,3,2003-08-25,21,1,1,0.4,0.4,0.1,0.1,0.88,"Low",1,0,0,0,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1,"Belgium",2003,1,4,3,2003-08-25,22,1,1,0.4,0.1,0.4,0.1,0.88,"Low",1,0,0,0,2.66688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",1,"Belgium",2003,1,4,3,2003-08-25,23,1,1,0.4,0.1,0.1,0.4,0.88,"Low",1,0,0,0,2.71184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1,"Belgium",2003,1,4,3,2003-08-25,24,1,1,0.1,0.4,0.4,0.1,0.88,"Low",1,0,0,0,2.81024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1,"Belgium",2003,1,4,3,2003-08-25,25,1,1,0.1,0.4,0.1,0.4,0.88,"Low",1,0,0,0,2.88144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1,"Belgium",2003,1,4,3,2003-08-25,26,1,1,0.1,0.1,0.4,0.4,0.88,"Low",1,0,0,0,2.76784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1,"Belgium",2003,1,4,3,2003-08-25,27,1,1,1,0,0,0,0,"Low",1,1,0,0,2.68096,2.8,9.79,60.49,25.51,61.9,10.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1,"Belgium",2003,1,4,3,2003-08-25,28,1,1,0,1,0,0,0,"Low",1,1,0,0,2.33584,2.64,9.4,67.98,29.21,62.63,9.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",1,"Belgium",2003,1,4,3,2003-08-25,29,1,1,0,0,1,0,0,"Low",1,1,0,0,2.6344,2.97,9.32,47.59,25.47,69.01,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",1,"Belgium",2003,1,4,3,2003-08-25,30,1,1,0,0,0,1,0,"Low",1,1,0,0,3.084,3.43,9.63,43.51,22.93,70.75,11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1,"Belgium",2003,1,4,3,2003-08-25,31,2,1,0.7,0.1,0.1,0.1,0.64,"High",1,0,0,0,2.70736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1,"Belgium",2003,1,4,3,2003-08-25,32,2,1,0.1,0.7,0.1,0.1,0.64,"High",1,0,0,0,2.61168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1,"Belgium",2003,1,4,3,2003-08-25,33,2,1,0.1,0.1,0.7,0.1,0.64,"High",1,0,0,0,2.65248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1,"Belgium",2003,1,4,3,2003-08-25,34,2,1,0.1,0.1,0.1,0.7,0.64,"High",1,0,0,0,2.49856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
